SMILES,Tg,FFV,Tc,Density,Rg
*Oc1ccc(C2=NN(c3ccc(C(=O)c4ccc(*)cc4)cc3)C(=O)C3C=CC=CC23)cc1,,,,,
*CCCCCCCCSCCSCCOCCOCCOC(=O)/C=C/c1ccc(-c2ccc([N+](=O)[O-])cc2)cc1*,,,0.18676,1.111462,18.0055
*CCOC(=S)c1cccc(C(=S)O*)c1,,,0.186,1.264566918,
*c1cc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)cc(S(F)(F)(F)(F)F)c1,,,,,
*CCc1ccc(*)c(Cl)c1Cl,,,0.156,1.277334045,
*[Si](*)(CCCCCCCCCC)CCCCCCCCCC,,,,,
*CC(*)(C)C(=O)OCCc1cccc(COC(C)C)c1,58.56,,0.193664,1.011296,11.2857167
*c1ccc2c(-c3c(OC(C)=O)ccc4cc(N5C(=O)c6ccc(C(=O)c7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)ccc34)c(OC(C)=O)ccc2c1,,,,1.147955237,
*Oc1ccc(OC(=O)c2ccc(OCCCCCCCCOc3ccc(C(*)=O)cc3)cc2)cc1,,,,,
*CCOCCOCCCCOC(=O)/C=C/CC(*)=O,,,0.215199,1.077829,21.31266667
*Oc1nc(*)ccc1O,,,0.114134,1.160664,15.5722
*/C=C(\C#N)c1ccc(COc2ccc(*)c(OCCCCCCCC)n2)cc1,,,0.308958,0.987736,17.5264833
*CCCCCCCCCCCCCCCCOC(=O)NCCCCCCCCCCNC(=O)OCCN(CCOC(=O)Nc1ccc(NC(=O)O*)cc1)SCCN(CCC)CC(=O)O,,,,,
*CCCCCCCC(=O)NCCCCCCCNC(=O)CCCCCCCC1OCC(COCC2COC(*)O2)O1,,,,,
*/C=C/C(=O)Nc1ccc(NC(=O)c2ccc(C(=O)NNC(=O)c3ccc(*)cc3)cc2)cc1,,,0.406299,1.194304,29.6089833
*CCCCCCCCNC(=O)C=CCCCCCNC(=O)C(=O)N*,,,,,
*C(=O)C(=O)N(C)C(=O)c1cnc(*)c(C(C)(C)C)c1,,,0.170579,1.038239,14.69611667
*CCCCCCCC(=O)NCC/C=C(/*)c1ccc(N(C)C)cc1,,,,,
*Cc1ccc(CCOC(=O)CCCCCCCC(=O)Oc2ccc(C(=O)O*)cc2)cc1,,,0.258341,1.082155,18.0921
*CC(*)C(CC)(CC)CC(C)(C)C,,,,,
*/C=C/[PH](*)(OCC(C)(C)C)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,,,
*c1cc(CCCCCCCCCCBr)c(*)s1,,,,,
*CCCCCOC(=O)c1ccc(C(C)(CC)c2ccc(C(=O)O*)cc2)cc1,,,0.206,1.043250648,
*CCCCCCOC(=O)C(CCCCCCC)C(=O)S*,,,0.252767,0.96936,15.1523167
*CCc1ccc(-n2on2-c2ccc(CCOC(=O)CCCCCCCCCCC(=O)O*)cc2)cc1,,,,,
*c1ccc2c(c1)c1cc(*)ccc1n2C,,,,,
*CCCCCCCCCCCCCCOC(=O)C(CCCCCCOc1ccc(-c2ccc(OCc3ccc([N+](=O)[O-])cc3)cc2)cc1)C(=O)O*,,,,,
*CCCCNC(=O)CCCCCC(=O)N*,,,,,
*O[Si](*)(C)OCC[N+](C)(C)C(C)(C)O,,,,,
*CC(*)C(=O)OCCCCCCOc1ccc(-c2ccc(C(=O)OC)cc2)cc1,,,,1.056791,12.6918667
*NC(=O)c1ccc(C(=O)C(=O)N(*)c2ccc(C)cc2)cc1,,,0.20921,1.155013,16.2427333
*CCCCCCC(=O)Nc1nnc(*)n1OCCC,,,0.311699,1.01849,19.62835
*Nc1ccc(NC(=O)c2ccc(C(=O)OC(=O)c3ccc(C(=O)c4cccc(*)c4)cc3)cc2)cc1,,,,,
*CC(*)(C)C(=O)OCCOCCN(C#N)c1ccc(-c2ccc(C#N)cc2)cc1,,,0.194857,1.119281,11.93718333
*CCCCCCCCCCn1cc(*)c(C#[SH])c1,,,,,
*C(=O)COCC(=O)N1CCN(*)CC1,,,,,
*C(=O)NNC(=O)c1cccc(C(=O)NNC(=O)c2ccc(*)nc2)c1,,,,,
*CC(*)(CC(=O)OC1CCCC1)C(=O)O,,,,,
*CCc1ccc(CCNC(=O)CCCCCCCC(=O)N*)cc1,,,0.251,1.00906537,
*CCCCCCCOc1ccc(/C=C/C=C/c2ccc(O*)c(C)c2)cc1C,,,,,
*CC(*)C(=O)OCCCCCCCCCCOc1ccc(C(=O)Oc2ccc(OCCCCCCCCCC)cc2)cc1,,,0.280464,0.971264,15.6371333
*CCN(CCOC(=O)NCCCNC(=O)OCCCCCC(*)=O)CC(F)(F)C(F)(F)F,,,0.238141,1.204322,17.1935
*CC(*)c1ccc(C=C)cc1,,,0.248,0.915770386,
*CCC(C)C(=O)OC(=O)c1ccc(C(C)(C)c2ccc(C(C)(C)c3ccc(C(C)(C)c4ccc(*)[nH]4)cc3)cc2)cc1,210.62,,,,
*/C=C(/*)C,,,,,
*Oc1cc(NC(=O)c2ccc(OCCCCCCCCCCCCC)cc2)c(Cl)c(Oc2cccc(C(*)=O)c2)c1,,,0.283323,1.062934,15.5231167
*CCCCCNC(=O)c1cccc(C(=O)N*)c1,,,0.269,1.107454365,
*Oc1ccc(Cc2ccc(NC(=O)CCCCC(=O)Nc3ccc(*)cc3)cc2)cc1,,,0.285125,1.109141,21.5524333
*c1c(C)cc(-c2cc(C)c(N3C(=O)c4cc5c(cc4C3=O)C3(C)CCC5(C)c4cc5c(cc43)C(=O)N(*)C5=O)c3ccccc23)c2ccccc12,,,,,
*CC(=O)CCCCCNC(=O)CCCCOCCCCC(*)=O,,,,,
*CC(*)OCC1CC2CC1C1CCCC21,,,,,
*CCCCCCCCCCOC(=O)c1ccc(C(=O)NNC(=O)CCCCCCCCC(=O)Nc2ccc(C(=O)O*)cc2)cc1,,,0.333932,1.059144,25.32333333
*CC(*)(Oc1ccccc1)Oc1ccc(C(F)(F)F)cc1,,,0.107578,1.060689,12.7841833
*c1nc2cc3sc(-c4cc(OCCCCCCCC)c(*)cc4OCCCCCCCC)nc3cc2s1,,,,,
*CC(*)(CC(=O)OC1CCCCCCCCCCC1)C(=O)OC1CCCCCCCCCCC1,,,,,
*CCCCOC(=O)CNC(=O)OCCCCCCCCCCOC(=O)c1ccc(C(=O)NCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,,,0.299445,1.107372,21.9021
*Oc1ccc(-n2on2-c2ccc(OC(=O)CCCCCCCCC(*)=O)cc2C)c(C)c1,,,,,
*CCCCCCCCCCCOc1ccc(OCc2ccc(COc3ccc(O*)cc3)cc2)cc1,,,,,
*O[Si](*)(C)CCc1ccc(N(CC)CC)cc1,,,,,
*SCCC(=O)Nc1ccc(NC(=O)CCOc2ccc(*)nn2)cc1,,,,1.219196,21.9359
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C#C)c1ccc(*)cc1Cl,,,,,
*CN1CN(*)Cc2cc3c(cc21)C1c2ccccc2C3c2cc(*)c(*)cc21,,,,,
*Cc1ccc(-c2ccc(C[Si](*)(C)C)cc2)cc1,,,,,
*CC(*)/C=C/CCC(C)c1ccccc1,,,,,
*OC(=O)Nc1ccc(NC(=O)OCCCOC(=O)c2ccc(C(*)=O)cc2)cc1,,,0.245478,1.235719,20.5572333
*C/C=C/C(CSS*)C(=O)OCCOCCN(CC)C(=O)O,,,0.177296,1.17388,13.78363333
*C(=O)SSCCCCSSC(=O)N1CC(C)N(*)CC1C,,,,,
*CCCCCOC(=O)c1ccc(C(=O)NCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,,,,,
*SCC(=O)N/N=C/c1ccc(OCCCCOc2ccc(/C=N/NC(=O)CSc3nnc(*)s3)cc2OC)c(OC)c1,,,,,
*C(=O)N(*)CCCCCCC,,,,,
*CCCS(=O)(=O)/C=C/C(=O)OCCCCCCOC(=O)CCCCCO*,,,,1.081603,18.7528833
*CCCCOC(=O)NCCCCCNC(=O)OCOC(=O)CCC(=O)O*,,,0.252458,1.12676,18.5986833
*C1=C=C(*)C1=O,,,0.196342,1.420157,22.76665
*Oc1ccc(C(=O)Nc2ccc(Oc3ccc(C(C)(C)c4ccc(*)s4)cc3)cc2)cc1,,,,,
*CC(*)(CCC(=O)O)c1ccc(OC)cc1,,,0.14904,0.960077,13.2074667
*O[Si](*)(C)CCCCCCC(=O)OCCCSC(C)(C)C,150.05,0.386,,,
*OC(C)=C(*)C(C)C,,,0.196181,0.832721,16.1985
*CCCOC(=O)NCCNC(=O)Oc1ccc(O*)cc1,,,0.300298,1.186187,21.2579333
*CC(=O)NCCSSCCSCCNC(=O)N*,,,,1.277208,25.5080333
*CC(*)C(=O)OCCCCCOc1ccc(S(=O)(=O)c2ccc(OCCCCCCCCCC)cc2)cc1,,0.358,0.247231,1.037874,13.68566667
*CCCC(=O)NNC(=O)CCCCCCCCC(=O)NCc1ccc(CNC(=O)O*)c(OC)c1,,,0.258366,1.096632,18.24445
*O[Si](*)(C)CCCCCOc1ccc(/C=C/c2ccc(C#N)cc2)cc1,,,,,
*Sc1c(C)cc(C#Cc2cc(Br)c(*)cc2C)cc1C,,,,,
*c1ccc(OCCCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCCCOc2cccc(-c3nnc(*)s3)c2)cc1,,,,,
*CCC[Si](C)(C)CCCNC(=O)CCCCCCCCC(=O)NCCCCCO*,,,,,
*CCCCCCCCCCNC(=O)CCCCCCC(=O)NCC(=O)N*,62.670000000000016,0.339,0.395377,0.976408,26.4640167
*Oc1c(C(=O)Nc2ccc(Cc3ccc(NC(=O)c4ccc5ccccc5c4Oc4nc(*)nc(N5CCCCC5)n4)cc3)cc2)ccc2ccccc12,,,,,
*CC(*)(C)C(=O)OCC#CC#Cc1ccccc1,,,0.167273,1.031662,12.6833667
*Oc1ccc(NC(=O)c2ccc(-c3ccc(C(=O)Nc4ccc(Oc5ccc(C6(c7ccc(*)cc7)C7CC8CC(C7)CC6C8)cc5)cc4)cc3)cc2)cc1,,,,,
*CCCCCCNC(=O)C(CCCCCCCCCC)C(=O)N*,,,,,
*/C=C/c1ccc(C(=O)Nc2ccc(S(=O)(=O)CN(C)c3ccc(*)cc3)cc2)cc1,,,0.305168,1.224623,19.7422333
*CCOCCOCCOC(=O)c1ccc(C(=O)NCCCCCCNC(=O)/C=C/c2ccc([N+](=O)[O-])cc2)cc1SCS*,,,0.263687,1.188625,17.0587667
*OC(=O)OCCCCCCOC(=O)Nc1ccc(C#N)c(C(=O)OCCCCCCCCCCCCCCCCOC(*)=O)c1,,,0.360514,1.042086,22.2142667
*CC(CCC)CCCC(=O)NCCCCCCNC(=O)CCCCC(=O)N*,,,0.284019,0.97402,16.96565
*CCCCCCCCNC(=O)C(C)NC(=O)CCCCCCCCCCCCCCCC(=O)N*,,,0.415585,0.925274,21.6705667
*CCCCCCCCCCCCCCC(=O)NC1CCC(COC(=O)O*)C1,,,0.298845,0.959338,20.1274167
*CC(O*)C(c1ccccc1)c1ccc(Oc2ccccc2)cc1,,,0.161024,1.047193,10.7339333
*CCCCCCCCCCOc1ccc(OC(=O)/C=C(/c2ccccc2)[N+](C)(C)CCC(=O)O*)cc1,,,,,
*NC(C)=C(C#N)CC[Si](C)(C)C[Si](C)(C)CCCSC(=O)OC(C)CCC(*)=O,,,,,
*OC(=O)c1ccc(CC(=O)OCCCCCCCCC(=O)OC=CC(*)C)cc1,,,,,
*Oc1ccc(CC(CC(C)(C)CC)NC(=O)Cc2ccc(OC(=O)OCCSCC(*)=O)c(C)c2)cc1,,,0.207214,1.088848,17.9446167
*CCCOC(=O)c1ccccc1-c1ccccc1C(=O)O*,,,0.198,1.154578626,
*CCOC(=O)OCCOCCOCCOCCOCCOc1ccc(-c2ccc(OC(=O)c3ccc(C(=O)O*)cc3)cc2)cc1,,,,1.184393,24.46095
*OC(C)C[PH](C)(CC)NC(=O)[Si](C)(C)CCC(*)=O,,,,,
*Oc1ccc(/C=N/c2ccc(-c3ccc(NC(=O)c4ccc(C(=O)Nc5ccc(*)cc5)cc4)cc3)cc2)cc1,421.88,0.355,,,
*c1ccc(-c2ccc(-c3cc(OCCCCCCCCCCCC)c(*)s3)s2)s1,,,,,
*CCOC(=O)c1ccc(Oc2ccc(C(=O)OC(=O)c3ccccc3-c3ccc(O*)c(OC)c3)cc2)cc1,279.16,,0.196446,1.165863,17.2493167
*CCSSCCOC(=O)CCCCCCCCCCC(=O)OCCCCCCOc1cccc(/C=C/c2ccc(O*)cc2)c1,,,0.293833,1.043365,18.5850833
*Oc1ccccc1C(=O)OCc1ccc(C(C)(C)c2ccc(*)cc2)cc1,,,0.210977,1.058565,16.3576
*CCC[Sn](C)(C)CCCOC(=O)C(CCCCCCCCOc1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1)C(=O)O*,,,,,
*CC(=O)NCCSCCOCCNC(=O)CC(C)(C)CC1(*)CCC(C)CC1,,,0.192386,1.033222,15.1598833
*CCC(=O)Oc1ccc(OC(=O)c2ccc(NC(=O)CCCCCOc3ccc(O*)c(OCC)c3)cc2)cc1,,,0.300766,1.121493,25.0390667
*CCCCCCOC(=O)C(C)(CCCCCC)C(=O)O*,,,0.263032,0.938503,13.3508
*/C=C(/*)CCN(CC)c1ccc(/N=N/c2ccc(C)cc2)cc1,,,,,
*CN(C)C(=O)CCCCCCCCCCC(=O)N(CCCCC(*)=O)C(=O)Oc1ccccc1,,,0.266377,1.03066,18.3912
*Oc1ccc(C(=O)Nc2ccc(C=O)c(C(=O)OC(C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(*)(F)F)c2)s1,,,,,
*CC[Si](*)(CC)CCCCC,,,,,
*Oc1ccc(C(c2ccc(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)c2c(F)c(F)c(F)c(F)c2F)cc1,,,,,
*C(C)CC(C)C(*)C,,,,,
*O[Si](*)(C)CCCCCCCCC1CCCC1O,,,,,
*/C=C/c1cc([Si](C)(C)C)c(*)cc1[Si](C)(C)C,,,,,
*Oc1ccc(/N=N/c2ccc(*)cc2)cc1,,,0.362,1.124419507,
*c1nnc(-c2cccc(-c3nnc(-c4sc(*)c(OCCCCCCC)c4OCCCCCCC)o3)n2)o1,,,,,
*CC(*)C(=O)OCC(C)CCC(=O)OCc1ccc([SH](C)(=O)O)cc1,,,,,
*CC(C)CCCCCOC(=O)CCCCCCC(=O)O*,8.360000000000014,0.347,0.206017,0.952977,17.0503333
*CC(C)(C)C(C#N)=CC(*)c1ccccc1,,,,,
*N1C(=O)C2C3C=CC(C2C1=O)C1C(=O)N(C24CC5CC(C2)C(C2C6CC7CC2CC(*)(C7)C6)C(C5)C4)C(=O)C31,,,,,
*Oc1ccc(C(C)(COC(=O)OCC)c2ccc(-c3ccc(CCSC(*)=O)cc3)cc2)cc1,,,0.212706,1.097372,21.2414833
*CCC(C#N)C/C(C)=C(/*)C,,,,,
*N=P(*)(Br)CC(F)(F)F,,,,,
*CC(*)(C)C(=O)OCCOCCCOCCO,,,,,
*NNC(=O)CCCCCCCC(=O)NNC(=O)CCCS(=O)(=O)CCCSSC(=O)NCCCCCCNC(*)=O,,,,,
*/C(OC)=C(\OC)c1ccc(*)cc1,,,0.233,1.019187881,
*SC(*)=[SH][Si](C)(C)C,,,,,
*Oc1ccc(S(=O)(=O)Oc2ccc(/N=C/c3ccc(NC(=O)CCC(=O)Oc4ccc(*)cc4)cc3)cc2)cc1,,,,,
*O[Si](*)(C)CCCCCOc1ccc(S(=O)(=O)c2ccc(/C=C/C(F)(F)F)cc2)cc1,,,,,
*c1ccc(-n2c(=O)c3cc4c(=O)n(-c5ccc6nc(*)oc(=O)c6c5)c(=O)c4cc3c2=O)cc1,,,,,
*CC(*)(CC(=O)OCCOC(=O)c1ccccc1)Oc1ccc(/N=N/c2ccc(OCCCC)cc2)cc1,,,,,
*N=[PH](CC/C=C/c1ccc(*)cc1)c1ccc(Br)cc1,,,,,
*CC(*)C(=O)OCCCC#C,,,0.226295,1.007988,14.12045
*CC(*)C(=O)OCCCCCCCCCCOc1ccc(OC(=O)c2ccc(C(=O)Oc3ccc(/C=C/c4ccc(OCCOCCOCCOCCCC)cc4)cc3)cc2)cc1,,,,,
*CNC(=O)NNCCNC(=O)NCc1ccc(CNC(=O)OCCCCCCO*)cc1,,,0.280813,1.157088,21.27821667
*/C(SCC)=C(/*)SCC,,,,,
*/C(=C/c1cc(OCCCCCCCCCCCC)c(/C=C(/c2ccc(C#Cc3cc(OCCCCCCCCCCCC)c(C#Cc4ccc(*)cc4)cc3OCCCCCCCCCCCC)cc2)C(F)(F)F)cc1OCCCCCCCCCCCC)C(F)(F)F,,,,,
*CCN(*)C(=O)c1ccc(OCCCSCC(=O)O)cc1,,,,,
*C(Br)C(*)CC(C)C,,,,,
*CCCCCCCCCCC(=O)OCCCCCCOC(=O)CCCCCO*,,,0.24853,0.936574,18.9738
*C#Cc1ccc(N(c2ccccc2)c2ccc(C#Cc3sc(-c4nc(CCCCCC)c(*)s4)nc3CCCCCC)cc2)cc1,,,,,
*CC(*)C(=O)NCCCCCOc1ccc(/N=N/c2ccc(F)cc2)cc1,,,,,
*Oc1ccc(-n2on2-c2cc(OC)c(*)c(C)c2C)cc1C,,,,,
*CC(*)OC(=O)COc1ccc(N(C)C(=S)OCCCCCCCC)cc1,,,,,
*CC(*)OC(=O)c1cc(C(=O)OCCCC)cc(S(=O)(=O)O[Na])c1,,,,,
*Oc1cc(OC(=O)c2ccccc2)c(Sc2ccc(C(*)=O)cc2OC)cc1OC,,,0.18894,1.177542,15.08081667
*OC(CCCOC(=O)NCCCCC(*)=S)C(F)(F)F,,,0.176015,1.212197,17.9848833
*c1ccc2c(-c3c(OC(C)=O)ccc4cc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N(*)C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)ccc34)c(OC(C)=O)ccc2c1,,,,1.130089141,
*Nc1ccccc1NC(=O)CCCCCCCC(*)=O,,,,,
*CC(*)(CC(=O)OCCCCCCCCCCCC)C(=O)OC,,,,,
*CCCCCCCCCCCOC(=O)c1cc(OCCCCCCOc2ccc(/N=N/c3ccc([N+](=O)[O-])cc3)cc2)cc(C(=O)OCCCCCCCCCCCOc2ccc(-c3ccc(O*)cc3)cc2)c1,,,,,
*CCCNC(=O)c1ccc([PH](*)(C)C#N)cc1,,,,,
*C(=O)CCCCC(=O)OCCC(C)C(*)=O,,,,1.045536,18.5426
*CCCC(O)COc1ccc(Oc2ccc(OC(=O)c3ccc(C(=O)OCCOCCOC(=O)c4ccc(O*)cc4)cc3)cc2)cc1,,,0.244177,1.154133,23.60355
*CCCCCCCCCOC(=O)NCc1ccc(C)c(NC(=O)S*)c1,,,0.307411,1.073875,20.55051667
*c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(*)cc5)cc4)C4C=CC=CC4C4C=CC=CC43)cc2)cc1,,,,1.04876533,
*CCN(CCCC(=O)Nc1ccc(/N=N/c2ccccc2)cc1)CCOC(=O)NC1CCC(CC2CCC(NC(=O)O*)CC2)CC1,,,,,
*Oc1ccc(/C=C/C=C/c2ccc(OC(=O)CCCCCC(*)=O)cc2)cc1,,,,,
*CCCCCOc1ccc(/C=C(\C)c2ccc(O*)cc2)cc1,,,,,
*CCCC(*)(C)Cl,,,,,
*[Se]C(=S)[Se]c1ccc(*)cc1,,,,,
*CCNC(=O)CCCCC(=O)NC(=O)CCNC(=O)CCCOC(=O)CCCCS(*)(=O)=O,,,,,
*CCCS(=O)(=O)CCCS(=O)(=O)CCCCC(=O)N*,252.76,0.34,0.215293,1.221517,22.8339
*CC(*)C(=S)Oc1ccc(C(=O)Oc2ccc(/C=C/c3ccc(OC)cc3)cc2)cc1,,,0.318578,1.141291,12.7122333
*CC(OCC(C)C)C(C*)SSc1ccccc1,,,,0.542733,
*Nc1ccccc1CCCOC(=O)NC1CCN(*)CC1,,,,,
*CCCCCCCCCCNC(=O)Cc1ccc(CC(=O)N*)cc1,,,0.278,1.005531675,
*CCNC(=O)c1cccc(C(=O)N*)c1,,,,,
*CCCOC(=O)NCCc1ccc(CNC(=O)CCCCCCCC(=O)O*)cc1,116.17000000000002,0.33,0.276199,1.05637,21.99801667
*Oc1ccc(S(=O)(=O)c2ccc(/N=N/c3ccc(OC(=O)c4ccc(OCCCCCCCCCC)cc4)cc3)cc2)cc1*,,,,,
*CCC(O)CC(O)C(Cc1ccccc1)SC(=O)NC(C)C(=O)N*,113.15000000000003,0.335,0.206747,1.107481,19.9841667
*OC(CCC)CCOCCOC(*)=O,,,0.23006,1.02808,15.3812
*Oc1ccc(N(c2ccc(OC)cc2)c2ccc(C(*)=O)cc2)cc1,,,0.31183,1.153503,21.1983
*Oc1ccc(OC(=O)OCCOc2ccc(SC(C)S(*)(=O)=O)cc2)cc1,,,,,
*Oc1ccc(C(=O)c2ccc(NC(=O)CCCCCCCCCCCCCCCCSC(=O)Nc3ccc(O*)cc3C)cc2)cc1,,,0.303283,1.045319,22.6435833
*CCCNC(=O)CCCCCCCC(=O)NCCCNC(=O)C(=O)N*,,,,,
*O[Si](*)(C)CCCCCCOc1ccc(C(=O)Oc2ccc(-c3ccccc3)c(-c3ccc(OCCCCCCCC)cc3)c2)cc1,,,,,
*Nc1cc(SCCC#N)c(NC(=O)c2ccc3cc(C(*)=O)ccc3c2)cc1SCCC#N,,,,,
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)CC(*)Cl,,,,,
*O[Si](C)(C)c1ccc([Si](C)(C)c2ccc(*)cc2)c(Br)c1,,,,,
*CC(*)c1ccc(CCCCC)cc1OCCCO,,,0.253967,0.938998,10.38706
*c1ccc(-c2ccc([SiH](*)C)s2)s1,,,,,
*C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(Oc5ccc(Oc6ccc(N7C(=O)c8ccc(*)cc8C7=O)cc6)cc5)cc4)cc2)C3=O)cc1,,,,,
*CCCC[Sn](C)(C)CCC(C)CNC(=O)C(=O)N*,,,,,
*NC(C#C)NNC(=O)CCCCCCCCCCCCC(*)=O,,,,,
*NC(=O)c1ccc(-c2ccc(C(=O)OC(=O)CCCCCCCCCCCCCCCCC(*)=S)cc2)cc1,,,0.330788,1.04959,24.39175
*Oc1ccc(/C(C)=C/c2ccc(/C=N/c3ccc(Oc4ccc(*)cc4)cc3)cc2)cc1,360.16,0.373,,,
*/C=N/N(CCCC)c1ccc(S(=O)(=O)c2ccc(N(CCCC)/N=C/c3ccc4c(c3)c3cc(*)ccc3n4CC)cc2)cc1,,,,,
*CC#CC/C=C(/*)CCCCCCC,,,,,
*c1[nH]c2ccc([N+](=O)[O-])cc2c1*,,,,,
*CCCCC[Si](*)(C)CCCCCCOc1ccc(/C=C/c2ccc(Br)cc2)cc1,,,,,
*=Cc1ccc(-c2ccc(/C=N/c3ccc(N=*)cc3)cc2)cc1,,,,,
*CC(*)C(=O)C1=CNCCC1CS(=O)(=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,0.122004,1.464551,11.59945
*C(=O)Nc1cccc(NC(=O)CC(*)C)c1,,,0.232821,1.139967,19.1128167
*CC(*)OCC(=O)OC,,,,,
*CC(OCCCCCCCCCCCCCC)C(=O)O*,-10.879999999999995,,0.277817,0.900189,12.25921667
*Nc1cc(*)ccc1NC(=O)CCCCCCCCC(=O)Nc1ccccc1,,,0.28717,1.080087,13.9883833
*Oc1cc(OCC(C)O*)ccc1C(C)(C)c1ccc(Br)cc1,,,0.164737,1.14648,14.30213333
*CCC(=O)NCCCS*,,,0.260892,1.135103,21.0554
*OC(C)COC(*)COCC(=O)Nc1ccc(OCC)cc1,,,0.246509,1.117384,12.95888333
*CCOC1=CC=C1CC(CCl)(CC(=O)O*)C(=O)OCc1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,,,,,
*OP(=O)(Oc1ccccc1)Oc1ccc(/C=C2\CC/C(=C\c3ccc(*)cc3)C2=O)cc1,,,,,
*Oc1cc2c(cc1O*)C1(c3ccccc3-2)c2ccccc2-c2cc3c(cc21)Oc1c(C#N)c(*)c(*)c(C#N)c1O3,,,,,
*OC(=O)CCCCCCCCCC(=O)NCc1ccc(CCC(C)CCC(=O)O*)cc1,,,,,
*CC1(CO*)CCC(C)CC1,,,,,
*CCCCCCCC(=O)NCCNC(=O)CCc1ccccc1C(=O)O*,,,0.259889,1.061078,17.7268
*CCCCCOC(=O)c1ccc(C(=O)NCCCNC(=O)c2ccc(C(=O)O*)cc2)cc1,,,,,
*OCC(C(*)=O)C(=O)c1ccccc1,378.64,0.343,0.169687,1.156697,15.5355
*CCCCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)NCCSCCNCCCC*,,,,,
*Oc1ccc(S(=O)(=O)c2ccc(OC(=O)c3ccc(C(=O)Oc4ccc(C(C)(C)c5ccc(*)cc5)cc4)cc3)cc2)cc1-c1ccccc1,253.6,0.366,0.211362,1.159272,21.89165
*C(=O)NCCCCCCCCNC(=O)c1ccc(*)o1,,,,,
*CC(COc1ccc(Cl)cc1)C(*)(OC)Oc1ccc(C(C)(C)C)cc1,,,0.145991,0.997011,11.5305167
*CC(C)(C)CNC(=O)CNC(=O)CCCCCCOC(=O)CCCCC(=O)O*,,,0.242678,1.036795,17.91101667
*CC(OCCNC(=O)c1ccc(Br)cc1)C(*)=O,,,0.167607,1.423022,12.2813667
*Oc1cc(OC(=O)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc2)ccc1-c1ccccc1,,,0.288229,1.140166,24.3583333
*CCCCCSSCCCNC(=O)CCCCCCCCC(=O)N*,,,0.300446,1.02826,20.25903333
*N[Ni]c1cccc(C(=O)c2ccc(*)cc2)c1,,,,,
*CCCCCC(=O)NCCCCCCNC(=O)CCCCCOC(=O)c1ccc(C(=O)O*)cc1,,,0.292,1.053219623,
*CCN(CCOC(=O)NCCCCCCNC(=O)O*)c1ccc(/N=N/c2ccc(F)cc2)cc1,,,0.259,1.137408769,
*C[Si](*)(C)CCCCCCCCCCNc1ccc(-c2ccc(COCCO)cc2)cc1,,,,,
*Oc1ccc(/N=C(\C)c2ccc(OC(=O)N=CC(*)=O)cc2C)cc1,,,,,
*CC(OC(C)(C)C)C(C=O)(C*)CC,,,0.15942,0.842442,13.3987667
*Nc1ccc(C(C)(CC)c2ccc(C(*)=O)cc2)cc1Sc1ccccc1,,,,,
*C(=O)Nc1ccc(C2(c3ccc(NC(=O)c4ccc5c(c4)C(=O)N(c4ccc(Oc6cccc7c(Oc8ccc(N9C(=O)c%10ccc(*)cc%10C9=O)cc8)cccc67)cc4)C5=O)cc3)c3ccccc3-c3ccccc32)cc1,,,,,
*CCCCCCCCOC(=O)CC(C)(C)C(=O)OCCCCCCCCOC(=O)c1ccc(C(=O)Nc2ccc(C(=O)O*)cc2)cc1,254.63,0.342,0.292339,1.049554,21.8939333
*c1cccc(S(=O)(=O)c2cccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(*)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c2)c1,,,,,
*OC1COC(C)COC1*,,,0.175972,1.078664,14.3221833
*C(*)C(=O)NC(C)C([2H])(F)F,,,,,
*CC(F)(F)C(F)(F)C(F)(F)COC(=O)CSCCSCC(=O)O*,,,,,
*O[Si](*)(C)CCCCCCCCCCCCCCCCCc1ccccc1,,,,,
*CN=C(*)O[Si](C)(C)CCC[Si](C)(C)C,,,,,
